NUMERO_REGISTRO_PRODUTO,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,ND,MSIS,QuantileLoss_median,Coverage_median,Modelo,Tipo,RMSE,NRMSE,wQuantileLoss_median,mean_absolute_QuantileLoss,mean_wQuantileLoss,MAE_Coverage,OWA,Avaliacao
108970013,230.5555555555556,39.66666666666666,55.0,18.33333333333333,14.75,0.8964218455743879,3.0269882285386163,0.815499891378859,0.7212121212121212,35.85687382297551,39.66666666666666,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
108970018,26.000000000000004,12.666666666666671,59.0,19.666666666666668,13.375,0.31568016614745603,0.2850241545893721,0.2401265134667656,0.21468926553672324,12.627206645898239,12.666666666666671,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
108970019,86.8518518518519,21.000000000000007,83.0,27.66666666666667,26.75,0.2616822429906543,0.4858829417652949,0.3120018297530523,0.2530120481927712,10.467289719626171,21.000000000000007,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
109060069,173.85185185185188,31.333333333333336,35.0,11.666666666666664,17.5,0.5968253968253968,3.0007936507936512,0.9325159841987436,0.8952380952380953,23.87301587301588,31.333333333333336,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
109060072,120.96296296296299,23.33333333333333,41.0,13.666666666666664,11.625,0.6690561529271206,3.2448275862068967,0.6640018992524116,0.5691056910569106,26.76224611708482,23.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109120001,7.444444444444442,7.666666666666666,31.0,10.333333333333334,17.0,0.1503267973856209,0.2477954144620811,0.24167172773691434,0.2473118279569892,6.0130718954248366,7.666666666666666,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109170001,79.44444444444441,26.33333333333333,71.0,23.66666666666667,8.125,1.0803418803418805,0.4897119341563785,0.4167590544276371,0.3708920187793425,43.2136752136752,26.33333333333333,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109170005,959.7777777777783,81.33333333333334,109.0,36.333333333333336,8.375,3.2371475953565514,0.8943443443443444,0.7508908412478256,0.7461773700305812,129.48590381426206,81.33333333333334,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109170049,45.851851851851826,17.999999999999993,35.0,11.666666666666664,9.875,0.6075949367088604,0.5185185185185184,0.3891309839585701,0.5142857142857141,24.30379746835442,17.999999999999993,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
109170052,181.51851851851848,37.0,69.0,23.0,12.0,1.027777777777778,0.9729683896350564,0.6168920375212018,0.5362318840579711,41.111111111111114,37.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109170058,96.51851851851852,28.0,53.0,17.666666666666668,22.0,0.42424242424242425,0.8710089399744573,0.5718440725654741,0.5283018867924528,16.96969696969697,28.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109170063,83.037037037037,25.33333333333333,45.0,15.0,23.625,0.3574368018812463,0.5448232323232323,0.4213610950453055,0.5629629629629629,14.29747207524985,25.33333333333333,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
109170068,64.81481481481485,20.66666666666667,57.0,19.0,15.375,0.4480578139114725,0.3385816692268306,0.3462553462553463,0.3625730994152048,17.922312556458902,20.66666666666667,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109170069,61.37037037037038,22.333333333333336,31.0,10.333333333333334,14.75,0.504708097928437,3.4777777777777783,0.8299902336413493,0.7204301075268817,20.18832391713748,22.333333333333336,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109170073,61.074074074074076,20.33333333333334,61.0,20.33333333333333,17.875,0.3791763791763793,0.34990090424873044,0.36836646499567854,0.3333333333333334,15.167055167055173,20.33333333333334,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109170075,81.85185185185186,22.0,42.0,14.0,24.625,0.29780033840947545,1.238518518518518,0.6296366032762192,0.5238095238095238,11.912013536379018,22.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109170076,200.18518518518508,33.66666666666666,77.0,25.66666666666667,16.375,0.6853265479219676,0.7299718196457325,0.5250424144190605,0.4372294372294371,27.413061916878704,33.66666666666666,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109170093,71.81481481481481,23.666666666666664,35.0,11.666666666666664,16.375,0.4817642069550466,0.3958333333333332,0.9242937853107344,0.6761904761904761,19.27056827820186,23.666666666666664,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109170109,40.22222222222224,18.000000000000004,28.0,9.333333333333334,23.875,0.25130890052356025,1.3796296296296298,0.7289682832607466,0.6428571428571429,10.05235602094241,18.000000000000004,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109170118,307.851851851852,40.0,17.0,5.666666666666668,18.25,0.7305936073059361,0.5952380952380951,0.9590643274853801,2.3529411764705883,29.223744292237445,40.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109170120,46.888888888888886,19.33333333333333,47.0,15.666666666666664,15.5,0.4157706093189964,1.7559523809523805,0.6346721732311008,0.4113475177304965,16.630824372759854,19.33333333333333,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109170127,139.0740740740741,30.333333333333336,109.0,36.333333333333336,13.875,0.7287287287287288,0.2849603848330504,0.35416730878322195,0.27828746177370034,29.149149149149157,30.333333333333336,0.0,MediaMovel,Por Item,,,,,,,,2022-09-16
109220034,110.40740740740736,27.666666666666664,67.0,22.33333333333333,23.125,0.3987987987987988,1.0411475548775315,0.5115512678220779,0.4129353233830845,15.951951951951951,27.666666666666664,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109220047,48.22222222222222,20.666666666666664,32.0,10.666666666666666,7.75,0.8888888888888888,0.8650793650793649,0.6266920516160638,0.6458333333333333,35.555555555555564,20.666666666666664,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109220064,39.85185185185185,18.0,51.0,17.0,20.0,0.3,0.3823558897243107,0.3970332268204608,0.35294117647058826,12.0,18.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109220101,38.70370370370369,17.666666666666664,45.0,15.0,11.625,0.5065710872162484,1.105602169675396,0.5536715794965436,0.39259259259259255,20.262843488649942,17.666666666666664,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109220107,355.96296296296305,44.33333333333334,74.0,24.66666666666667,21.0,0.7037037037037038,0.806746031746032,0.6704825821345993,0.5990990990990992,28.14814814814815,44.33333333333334,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109220178,32.629629629629676,15.000000000000007,77.0,25.66666666666667,22.5,0.22222222222222235,0.23824936673233896,0.2047122514324234,0.1948051948051949,8.888888888888893,15.000000000000007,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109220179,235.62962962962968,43.33333333333334,108.0,36.0,24.75,0.5836139169472503,0.41775382870107775,0.4571690511230669,0.4012345679012346,23.34455667789001,43.33333333333334,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109220181,445.3333333333332,57.33333333333332,85.0,28.33333333333333,16.375,1.1670907548770142,1.815801273428392,0.7934332223455419,0.6745098039215685,46.68363019508057,57.33333333333332,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109220211,14.407407407407394,10.333333333333329,41.0,13.666666666666664,21.875,0.15746031746031738,0.24191919191919176,0.25617850860569297,0.2520325203252031,6.2984126984126965,10.333333333333329,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109400005,24.333333333333325,12.333333333333332,46.0,15.333333333333336,19.125,0.21496005809731294,0.2318742985409652,0.2753129753129753,0.2681159420289855,8.59840232389252,12.333333333333332,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109630035,378.18518518518516,42.33333333333333,149.0,49.66666666666666,18.25,0.7732115677321155,0.2327441077441077,0.2777460315664209,0.28411633109619683,30.92846270928463,42.33333333333333,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109630057,66.70370370370371,21.66666666666667,36.0,12.0,11.125,0.6491885143570537,4.178362573099415,0.7732482571192248,0.6018518518518519,25.96754057428215,21.66666666666667,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109630059,44.77777777777775,16.999999999999996,37.0,12.333333333333336,23.0,0.24637681159420285,1.4451876625789668,0.6946459145307969,0.4594594594594594,9.855072463768114,16.999999999999996,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109680015,176.3333333333334,27.66666666666667,5.0,1.6666666666666667,15.75,0.5855379188712523,5.888888888888889,1.423809523809524,5.533333333333334,23.421516754850092,27.66666666666667,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109680044,215.51851851851848,41.0,54.0,18.0,10.625,1.2862745098039214,1.1362773029439694,0.7852229968753225,0.7592592592592593,51.45098039215686,41.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109680048,158.44444444444446,33.33333333333333,52.0,17.333333333333332,19.375,0.5734767025089604,0.7080610021786491,0.6354350599289629,0.641025641025641,22.939068100358423,33.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109680063,142.14814814814812,33.33333333333333,63.0,21.0,24.375,0.4558404558404557,0.8902777777777778,0.568939497873508,0.5291005291005291,18.23361823361823,33.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109680065,184.00000000000009,40.000000000000014,50.0,16.666666666666668,23.75,0.56140350877193,0.5568783068783071,0.9928968100219554,0.8000000000000003,22.4561403508772,40.000000000000014,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109680078,142.62962962962953,33.66666666666666,33.0,11.0,18.0,0.6234567901234567,2.8277777777777766,1.2329038039615583,1.02020202020202,24.938271604938265,33.66666666666666,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109710012,22.407407407407398,12.999999999999995,75.0,25.0,8.0,0.5416666666666665,0.17472290640394084,0.1804927660260584,0.17333333333333328,21.66666666666666,12.999999999999995,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109710017,118.74074074074076,28.0,15.0,5.0,13.5,0.6913580246913581,1.0705128205128205,1.2668463611859837,1.8666666666666667,27.65432098765432,28.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109710020,34.444444444444464,17.333333333333336,43.0,14.333333333333336,12.75,0.4531590413943356,0.4748547567175019,0.4428844225598581,0.4031007751937985,18.126361655773426,17.333333333333336,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109740012,309.4074074074076,44.00000000000002,143.0,47.66666666666666,14.125,1.0383480825958706,0.2705128205128206,0.3342385004465358,0.30769230769230776,41.53392330383482,44.00000000000002,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109740023,141.6666666666666,24.333333333333325,49.0,16.333333333333332,14.125,0.574237954768928,2.3514633514633507,0.5973282293354626,0.4965986394557821,22.96951819075712,24.333333333333325,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109740027,44.814814814814824,17.333333333333336,39.0,13.0,23.75,0.2432748538011696,2.8062169312169307,0.6980807137669883,0.4444444444444445,9.730994152046787,17.333333333333336,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109740046,639.9999999999999,69.33333333333331,101.0,33.666666666666664,25.875,0.8931830381105741,0.8255892255892254,0.8519518940124766,0.6864686468646862,35.72732152442297,69.33333333333331,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109740063,128.29629629629628,29.33333333333333,46.0,15.333333333333336,12.125,0.8064146620847651,0.3716931216931216,1.0024858757062145,0.6376811594202898,32.256586483390606,29.33333333333333,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109740064,106.44444444444441,27.33333333333333,65.0,21.66666666666667,20.125,0.4527260179434092,0.4009740259740259,0.4822610581252181,0.4205128205128205,18.109040717736367,27.33333333333333,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109740086,155.14814814814818,33.66666666666667,70.0,23.33333333333333,18.875,0.5945548197203827,0.6395061728395062,0.6281102110733676,0.480952380952381,23.78219278881531,33.66666666666667,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109740089,104.66666666666669,30.0,48.0,16.0,14.625,0.6837606837606838,0.8666666666666667,0.6024955436720143,0.625,27.350427350427353,30.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109740100,360.6296296296297,54.33333333333334,59.0,19.666666666666668,21.375,0.847303443794672,2.1611456176673567,0.9096338006588524,0.92090395480226,33.89213775178688,54.33333333333334,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109740108,79.74074074074076,21.66666666666667,31.0,10.333333333333334,20.875,0.3459747172322024,3.2824074074074083,0.7795492028587137,0.6989247311827959,13.838988689288092,21.66666666666667,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109740127,39.185185185185226,13.333333333333346,80.0,26.66666666666667,21.75,0.20434227330779067,0.1404761904761906,0.15844958070402085,0.1666666666666668,8.173690932311628,13.333333333333346,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109740131,78.37037037037042,20.66666666666667,61.0,20.33333333333333,7.875,0.8747795414462083,0.3053391053391054,0.32093759654000625,0.3387978142076504,34.99118165784833,20.66666666666667,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109740177,29.407407407407423,16.0,32.0,10.666666666666666,12.625,0.4224422442244224,0.7931216931216932,0.5416132206725712,0.5,16.8976897689769,16.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109740188,57.074074074074076,15.0,16.0,5.333333333333333,16.625,0.3007518796992481,0.8703703703703703,0.4811204481792717,0.9375,12.030075187969926,15.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109740189,329.4074074074074,54.0,53.0,17.666666666666668,19.375,0.9290322580645162,1.0904882154882154,1.1822885572139303,1.018867924528302,37.16129032258065,54.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109740218,79.81481481481477,22.33333333333333,67.0,22.33333333333333,9.625,0.7734487734487733,0.6915204678362571,0.40824324726763744,0.3333333333333333,30.93795093795093,22.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
109740231,182.81481481481475,25.33333333333333,51.0,17.0,18.25,0.4627092846270928,2.627680311890838,0.5673400673400674,0.4967320261437908,18.508371385083713,25.33333333333333,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
109740241,537.2962962962962,55.0,116.0,38.66666666666666,16.5,1.111111111111111,0.5424766872135293,0.5048867034586179,0.4741379310344828,44.44444444444446,55.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
